src_ip,dst_ip,src_port,dst_port,protocol,length,is_syn,timestamp
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464440
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464453
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464464
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464473
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464482
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464491
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464500
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464519
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464529
162.159.143.12,10.100.102.12,443,63450,17,832,0,2026-08-13T17:25:36.464538
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464547
162.159.143.12,10.100.102.12,443,63450,17,66,0,2026-08-13T17:25:36.464557
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.464570
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.464586
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.464597
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.464606
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.464615
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.464634
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.464644
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.464653
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.464662
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464671
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464680
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464689
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464698
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464707
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464716
162.159.143.12,10.100.102.12,443,63450,17,1219,0,2026-08-13T17:25:36.464738
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.464749
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.464758
10.100.102.12,162.159.143.12,63450,443,17,86,0,2026-08-13T17:25:36.464767
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.464776
10.100.102.12,162.159.143.12,63450,443,17,86,0,2026-08-13T17:25:36.464785
10.100.102.12,162.159.143.12,63450,443,17,87,0,2026-08-13T17:25:36.464794
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464803
162.159.143.12,10.100.102.12,443,63450,17,371,0,2026-08-13T17:25:36.464812
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.464821
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464853
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464863
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464872
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464886
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464896
162.159.143.12,10.100.102.12,443,63450,17,928,0,2026-08-13T17:25:36.464908
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464951
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464964
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.464997
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465009
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465047
162.159.143.12,10.100.102.12,443,63450,17,732,0,2026-08-13T17:25:36.465060
10.100.102.12,162.159.143.12,63450,443,17,94,0,2026-08-13T17:25:36.465070
10.100.102.12,162.159.143.12,63450,443,17,87,0,2026-08-13T17:25:36.465079
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465089
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465098
10.100.102.12,162.159.143.12,63450,443,17,86,0,2026-08-13T17:25:36.465107
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465116
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.465137
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.465153
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465175
10.100.102.12,162.159.143.12,63450,443,17,86,0,2026-08-13T17:25:36.465185
10.100.102.12,162.159.143.12,63450,443,17,87,0,2026-08-13T17:25:36.465194
162.159.143.12,10.100.102.12,443,63450,17,66,0,2026-08-13T17:25:36.465204
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465213
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465222
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465231
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465241
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465250
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465258
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465277
162.159.143.12,10.100.102.12,443,63450,17,1219,0,2026-08-13T17:25:36.465295
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465305
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465314
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465323
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465332
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465341
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465350
162.159.143.12,10.100.102.12,443,63450,17,1219,0,2026-08-13T17:25:36.465359
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465368
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465387
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465397
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465406
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465415
162.159.143.12,10.100.102.12,443,63450,17,1219,0,2026-08-13T17:25:36.465424
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465433
10.100.102.12,162.159.143.12,63450,443,17,89,0,2026-08-13T17:25:36.465442
10.100.102.12,162.159.143.12,63450,443,17,87,0,2026-08-13T17:25:36.465451
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465460
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.465469
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465490
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465501
10.100.102.12,162.159.143.12,63450,443,17,86,0,2026-08-13T17:25:36.465510
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465519
10.100.102.12,162.159.143.12,63450,443,17,95,0,2026-08-13T17:25:36.465528
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465537
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465546
10.100.102.12,162.159.143.12,63450,443,17,86,0,2026-08-13T17:25:36.465554
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465563
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465572
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465589
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465599
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465609
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465618
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465627
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465636
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465645
162.159.143.12,10.100.102.12,443,63450,17,672,0,2026-08-13T17:25:36.465658
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465669
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465678
10.100.102.12,162.159.143.12,63450,443,17,86,0,2026-08-13T17:25:36.465695
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465705
10.100.102.12,162.159.143.12,63450,443,17,86,0,2026-08-13T17:25:36.465715
10.100.102.12,162.159.143.12,63450,443,17,87,0,2026-08-13T17:25:36.465724
162.159.143.12,10.100.102.12,443,63450,17,945,0,2026-08-13T17:25:36.465733
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465746
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465759
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465768
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465777
162.159.143.12,10.100.102.12,443,63450,17,978,0,2026-08-13T17:25:36.465786
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465825
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465837
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465847
10.100.102.12,162.159.143.12,63450,443,17,86,0,2026-08-13T17:25:36.465857
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465866
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.465889
10.100.102.12,162.159.143.12,63450,443,17,86,0,2026-08-13T17:25:36.465900
10.100.102.12,162.159.143.12,63450,443,17,87,0,2026-08-13T17:25:36.465909
162.159.143.12,10.100.102.12,443,63450,17,74,0,2026-08-13T17:25:36.465919
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465928
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465950
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465961
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465970
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465979
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.465998
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466008
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466017
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466026
162.159.143.12,10.100.102.12,443,63450,17,1033,0,2026-08-13T17:25:36.466035
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466044
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.466065
10.100.102.12,162.159.143.12,63450,443,17,86,0,2026-08-13T17:25:36.466075
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.466084
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.466094
10.100.102.12,162.159.143.12,63450,443,17,93,0,2026-08-13T17:25:36.466103
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.466112
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.466121
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.466142
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.466153
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.466162
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.466182
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466192
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466201
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466225
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466235
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466245
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466254
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466263
162.159.143.12,10.100.102.12,443,63450,17,150,0,2026-08-13T17:25:36.466273
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466282
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466306
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466317
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466327
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466336
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466345
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466354
162.159.143.12,10.100.102.12,443,63450,17,672,0,2026-08-13T17:25:36.466363
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466372
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466381
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.466390
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.466409
10.100.102.12,162.159.143.12,63450,443,17,92,0,2026-08-13T17:25:36.466420
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.466429
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.466462
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.466495
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.466509
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.466518
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.466527
10.100.102.12,162.159.143.12,63450,443,17,92,0,2026-08-13T17:25:36.466536
10.100.102.12,162.159.143.12,63450,443,17,92,0,2026-08-13T17:25:36.466546
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.466567
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.466652
10.100.102.12,162.159.143.12,63450,443,17,95,0,2026-08-13T17:25:36.466665
10.100.102.12,162.159.143.12,63450,443,17,92,0,2026-08-13T17:25:36.466674
10.100.102.12,162.159.143.12,63450,443,17,90,0,2026-08-13T17:25:36.466706
10.100.102.12,162.159.143.12,63450,443,17,88,0,2026-08-13T17:25:36.466717
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466727
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466736
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466745
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:36.466754
162.159.143.12,10.100.102.12,443,63450,17,82,0,2026-08-13T17:25:36.466780
162.159.143.12,10.100.102.12,443,63450,17,66,0,2026-08-13T17:25:36.466852
10.100.102.12,162.159.143.12,63450,443,17,86,0,2026-08-13T17:25:36.466867
162.159.143.12,10.100.102.12,443,63450,17,66,0,2026-08-13T17:25:36.466877
10.100.102.12,136.243.65.17,61711,443,6,54,0,2026-08-13T17:25:37.463199
136.243.65.17,10.100.102.12,443,61711,6,66,0,2026-08-13T17:25:37.463241
93.123.102.177,10.100.102.12,443,61576,6,897,0,2026-08-13T17:25:37.463258
10.100.102.12,93.123.102.177,61576,443,6,66,0,2026-08-13T17:25:37.463302
142.250.75.74,10.100.102.12,443,64351,17,122,0,2026-08-13T17:25:37.463360
10.100.102.12,142.250.75.74,64351,443,17,75,0,2026-08-13T17:25:37.463377
10.100.102.12,142.251.156.119,60457,443,17,71,0,2026-08-13T17:25:37.463408
10.100.102.12,142.251.156.119,60457,443,17,71,0,2026-08-13T17:25:37.463424
93.123.102.177,10.100.102.12,443,61576,6,533,0,2026-08-13T17:25:37.463439
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:37.463453
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:37.463467
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:37.463481
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:37.463495
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:37.463528
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:37.463545
10.100.102.12,93.123.102.177,61576,443,6,66,0,2026-08-13T17:25:37.463560
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:37.463591
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:37.463607
142.251.156.119,10.100.102.12,443,60457,17,68,0,2026-08-13T17:25:37.463621
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:37.463636
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:37.463650
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:37.463664
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:37.463685
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:37.463701
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:37.463715
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:37.463729
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:37.463760
136.243.65.17,10.100.102.12,443,61711,6,639,0,2026-08-13T17:25:37.463776
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:37.463791
10.100.102.12,136.243.65.17,61711,443,6,78,0,2026-08-13T17:25:37.463805
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:37.463819
10.100.102.12,10.100.102.1,28896,53,17,75,0,2026-08-13T17:25:37.463833
10.100.102.12,10.100.102.1,49930,53,17,75,0,2026-08-13T17:25:37.463847
10.100.102.1,10.100.102.12,53,28896,17,218,0,2026-08-13T17:25:37.463861
10.100.102.1,10.100.102.12,53,49930,17,203,0,2026-08-13T17:25:37.463875
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.463889
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.463919
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.463934
10.100.102.12,142.251.151.4,49389,443,17,121,0,2026-08-13T17:25:37.463949
142.251.151.4,10.100.102.12,443,49389,17,82,0,2026-08-13T17:25:37.463963
142.251.151.4,10.100.102.12,443,49389,17,82,0,2026-08-13T17:25:37.463977
142.251.151.4,10.100.102.12,443,49389,17,1292,0,2026-08-13T17:25:37.464050
142.251.151.4,10.100.102.12,443,49389,17,1292,0,2026-08-13T17:25:37.464065
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.464076
10.100.102.7,224.0.0.251,5353,5353,17,135,0,2026-08-13T17:25:37.464086
142.251.151.4,10.100.102.12,443,49389,17,1292,0,2026-08-13T17:25:37.464132
10.100.102.12,93.123.102.177,61576,443,6,54,0,2026-08-13T17:25:37.464380
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.464400
142.251.151.4,10.100.102.12,443,49389,17,1292,0,2026-08-13T17:25:37.464410
142.251.151.4,10.100.102.12,443,49389,17,1292,0,2026-08-13T17:25:37.464419
142.251.151.4,10.100.102.12,443,49389,17,324,0,2026-08-13T17:25:37.464429
142.251.151.4,10.100.102.12,443,49389,17,67,0,2026-08-13T17:25:37.464438
142.251.151.4,10.100.102.12,443,49389,17,986,0,2026-08-13T17:25:37.464447
10.100.102.12,142.251.151.4,49389,443,17,120,0,2026-08-13T17:25:37.464456
10.100.102.12,142.251.151.4,49389,443,17,73,0,2026-08-13T17:25:37.464465
10.100.102.12,142.251.151.4,49389,443,17,1288,0,2026-08-13T17:25:37.464475
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.464504
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.464532
10.100.102.12,142.251.151.4,49389,443,17,1049,0,2026-08-13T17:25:37.464543
10.100.102.12,142.251.151.4,49389,443,17,279,0,2026-08-13T17:25:37.464552
10.100.102.12,142.251.151.4,49389,443,17,128,0,2026-08-13T17:25:37.464561
10.100.102.12,142.251.151.4,49389,443,17,1286,0,2026-08-13T17:25:37.464570
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.464637
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.464648
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.464657
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.464666
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.464689
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.464699
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.464709
10.100.102.12,142.251.151.4,49389,443,17,1292,0,2026-08-13T17:25:37.464721
10.100.102.12,142.251.151.4,49389,443,17,721,0,2026-08-13T17:25:37.464732
142.251.151.4,10.100.102.12,443,49389,17,162,0,2026-08-13T17:25:37.464741
142.251.151.4,10.100.102.12,443,49389,17,65,0,2026-08-13T17:25:37.464750
142.251.151.4,10.100.102.12,443,49389,17,65,0,2026-08-13T17:25:37.464759
142.251.151.4,10.100.102.12,443,49389,17,67,0,2026-08-13T17:25:37.464768
142.251.151.4,10.100.102.12,443,49389,17,67,0,2026-08-13T17:25:37.464777
142.251.151.4,10.100.102.12,443,49389,17,69,0,2026-08-13T17:25:37.464797
10.100.102.12,142.251.151.4,49389,443,17,74,0,2026-08-13T17:25:37.464807
142.251.151.4,10.100.102.12,443,49389,17,69,0,2026-08-13T17:25:37.464816
142.251.151.4,10.100.102.12,443,49389,17,65,0,2026-08-13T17:25:37.464825
142.251.151.4,10.100.102.12,443,49389,17,65,0,2026-08-13T17:25:37.464834
142.251.151.4,10.100.102.12,443,49389,17,65,0,2026-08-13T17:25:37.464843
142.251.151.4,10.100.102.12,443,49389,17,65,0,2026-08-13T17:25:37.464852
93.123.102.177,10.100.102.12,443,61576,6,66,0,2026-08-13T17:25:37.464865
10.100.102.12,142.251.151.4,49389,443,17,74,0,2026-08-13T17:25:37.464875
170.114.52.3,10.100.102.12,443,61680,6,66,0,2026-08-13T17:25:37.464885
170.114.52.3,10.100.102.12,443,61681,6,66,0,2026-08-13T17:25:37.464905
10.100.102.12,170.114.52.3,61680,443,6,66,0,2026-08-13T17:25:37.464915
10.100.102.12,170.114.52.3,61681,443,6,66,0,2026-08-13T17:25:37.464924
142.251.151.4,10.100.102.12,443,49389,17,323,0,2026-08-13T17:25:37.464933
142.251.151.4,10.100.102.12,443,49389,17,63,0,2026-08-13T17:25:37.464942
10.100.102.12,142.251.151.4,49389,443,17,77,0,2026-08-13T17:25:37.464951
142.251.151.4,10.100.102.12,443,49389,17,1186,0,2026-08-13T17:25:37.464960
142.251.151.4,10.100.102.12,443,49389,17,1288,0,2026-08-13T17:25:37.464969
142.251.151.4,10.100.102.12,443,49389,17,206,0,2026-08-13T17:25:37.464978
10.100.102.12,142.251.151.4,49389,443,17,75,0,2026-08-13T17:25:37.464987
10.100.102.12,142.251.151.4,49389,443,17,77,0,2026-08-13T17:25:37.465006
10.100.102.12,142.251.151.4,49389,443,17,74,0,2026-08-13T17:25:37.465016
142.251.151.4,10.100.102.12,443,49389,17,66,0,2026-08-13T17:25:37.465029
93.123.102.177,10.100.102.12,443,61576,6,249,0,2026-08-13T17:25:37.465039
10.100.102.12,93.123.102.177,61576,443,6,66,0,2026-08-13T17:25:37.465049
10.100.102.12,136.243.65.17,61711,443,6,54,0,2026-08-13T17:25:38.464379
66.203.125.15,10.100.102.12,443,53046,6,474,0,2026-08-13T17:25:38.464409
93.123.102.177,10.100.102.12,443,61576,6,265,0,2026-08-13T17:25:38.464420
10.100.102.12,93.123.102.177,61576,443,6,66,0,2026-08-13T17:25:38.464448
10.100.102.12,66.203.125.15,53046,443,6,66,0,2026-08-13T17:25:38.464459
10.100.102.12,66.203.125.15,53046,443,6,424,0,2026-08-13T17:25:38.464505
136.243.65.17,10.100.102.12,443,61711,6,66,0,2026-08-13T17:25:38.464516
66.203.125.15,10.100.102.12,443,53046,6,66,0,2026-08-13T17:25:38.464535
93.123.102.177,10.100.102.12,443,61576,6,1506,0,2026-08-13T17:25:38.464567
93.123.102.177,10.100.102.12,443,61576,6,212,0,2026-08-13T17:25:38.464617
10.100.102.12,93.123.102.177,61576,443,6,66,0,2026-08-13T17:25:38.464644
10.100.102.12,93.123.102.177,61576,443,6,54,0,2026-08-13T17:25:38.464654
93.123.102.177,10.100.102.12,443,61576,6,66,0,2026-08-13T17:25:38.464689
93.123.102.177,10.100.102.12,443,61576,6,266,0,2026-08-13T17:25:38.464701
10.100.102.12,93.123.102.177,61576,443,6,66,0,2026-08-13T17:25:38.464710
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T17:25:38.464753
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:38.464770
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:38.464781
10.100.102.12,136.243.65.17,61711,443,6,78,0,2026-08-13T17:25:38.464791
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:38.464801
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:38.464835
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:38.464849
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:38.464861
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:38.464873
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:38.464890
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:38.464917
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:38.464929
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:38.464940
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:38.464952
