src_ip,dst_ip,src_port,dst_port,protocol,length,is_syn,timestamp
10.100.102.12,10.100.102.1,48774,185,6,58,1,2026-08-13T16:44:39.030062
10.100.102.12,10.100.102.1,48774,404,6,58,1,2026-08-13T16:44:39.030075
10.100.102.12,10.100.102.1,48774,985,6,58,1,2026-08-13T16:44:39.030086
10.100.102.12,10.100.102.1,48774,701,6,58,1,2026-08-13T16:44:39.030097
10.100.102.12,10.100.102.1,48776,258,6,58,1,2026-08-13T16:44:39.030108
10.100.102.12,10.100.102.1,48776,73,6,58,1,2026-08-13T16:44:39.030120
10.100.102.12,10.100.102.1,48776,4,6,58,1,2026-08-13T16:44:39.030131
10.100.102.12,10.100.102.1,48776,228,6,58,1,2026-08-13T16:44:39.030142
10.100.102.12,10.100.102.1,48776,376,6,58,1,2026-08-13T16:44:39.030154
10.100.102.12,10.100.102.1,48776,448,6,58,1,2026-08-13T16:44:39.030177
10.100.102.12,10.100.102.1,48776,598,6,58,1,2026-08-13T16:44:39.030241
10.100.102.12,10.100.102.1,48776,907,6,58,1,2026-08-13T16:44:39.030271
10.100.102.12,10.100.102.1,48776,742,6,58,1,2026-08-13T16:44:39.030283
10.100.102.12,10.100.102.1,48776,19,6,58,1,2026-08-13T16:44:39.030294
10.100.102.12,10.100.102.1,48776,245,6,58,1,2026-08-13T16:44:39.030306
10.100.102.12,10.100.102.1,48776,841,6,58,1,2026-08-13T16:44:39.030317
10.100.102.12,10.100.102.1,48776,660,6,58,1,2026-08-13T16:44:39.030328
10.100.102.12,10.100.102.1,48774,338,6,58,1,2026-08-13T16:44:39.030339
10.100.102.12,10.100.102.1,48774,838,6,58,1,2026-08-13T16:44:39.030365
10.100.102.12,10.100.102.1,48776,832,6,58,1,2026-08-13T16:44:39.030392
10.100.102.12,10.100.102.1,48776,193,6,58,1,2026-08-13T16:44:39.030404
10.100.102.12,10.100.102.1,48776,680,6,58,1,2026-08-13T16:44:39.030415
10.100.102.12,10.100.102.1,48776,358,6,58,1,2026-08-13T16:44:39.030427
10.100.102.12,10.100.102.1,48776,984,6,58,1,2026-08-13T16:44:39.030437
10.100.102.12,10.100.102.1,48776,384,6,58,1,2026-08-13T16:44:39.030448
23.82.31.237,10.100.102.12,443,60901,6,66,0,2026-08-13T16:44:39.030460
10.100.102.12,10.100.102.1,48776,657,6,58,1,2026-08-13T16:44:39.030471
10.100.102.12,10.100.102.1,48776,925,6,58,1,2026-08-13T16:44:39.030482
10.100.102.12,10.100.102.1,48776,780,6,58,1,2026-08-13T16:44:39.030493
10.100.102.12,10.100.102.1,48776,653,6,58,1,2026-08-13T16:44:39.030516
10.100.102.12,10.100.102.1,48776,679,6,58,1,2026-08-13T16:44:39.030528
10.100.102.12,10.100.102.1,48776,642,6,58,1,2026-08-13T16:44:39.030545
10.100.102.12,10.100.102.1,48776,45,6,58,1,2026-08-13T16:44:39.030557
10.100.102.12,10.100.102.1,48776,824,6,58,1,2026-08-13T16:44:39.030568
10.100.102.12,10.100.102.1,48776,444,6,58,1,2026-08-13T16:44:39.030580
10.100.102.12,10.100.102.1,48776,94,6,58,1,2026-08-13T16:44:39.030591
10.100.102.12,10.100.102.1,48776,64,6,58,1,2026-08-13T16:44:39.030602
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:39.030613
10.100.102.12,10.100.102.1,48776,567,6,58,1,2026-08-13T16:44:39.030625
10.100.102.12,10.100.102.1,48776,840,6,58,1,2026-08-13T16:44:39.030650
10.100.102.12,10.100.102.1,48776,522,6,58,1,2026-08-13T16:44:39.030662
10.100.102.12,10.100.102.1,48776,127,6,58,1,2026-08-13T16:44:39.030674
10.100.102.12,10.100.102.1,48776,774,6,58,1,2026-08-13T16:44:39.030685
10.100.102.12,10.100.102.1,48776,538,6,58,1,2026-08-13T16:44:39.030696
10.100.102.12,10.100.102.1,48776,365,6,58,1,2026-08-13T16:44:39.030712
10.100.102.12,10.100.102.1,48776,729,6,58,1,2026-08-13T16:44:39.030724
10.100.102.12,10.100.102.1,48776,61,6,58,1,2026-08-13T16:44:39.030735
10.100.102.12,10.100.102.1,48774,201,6,58,1,2026-08-13T16:44:39.030747
10.100.102.12,10.100.102.1,48774,753,6,58,1,2026-08-13T16:44:39.030758
10.100.102.12,10.100.102.1,48774,327,6,58,1,2026-08-13T16:44:39.030781
10.100.102.12,10.100.102.1,48774,684,6,58,1,2026-08-13T16:44:39.030794
10.100.102.12,10.100.102.1,48774,752,6,58,1,2026-08-13T16:44:39.030805
10.100.102.12,10.100.102.1,48774,177,6,58,1,2026-08-13T16:44:39.030816
10.100.102.12,10.100.102.1,48774,355,6,58,1,2026-08-13T16:44:39.030827
10.100.102.12,10.100.102.1,48783,80,6,58,1,2026-08-13T16:44:39.030838
10.100.102.12,10.100.102.1,48776,674,6,58,1,2026-08-13T16:44:39.030849
10.100.102.12,10.100.102.1,48776,370,6,58,1,2026-08-13T16:44:39.030859
10.100.102.12,10.100.102.1,48776,718,6,58,1,2026-08-13T16:44:39.030875
10.100.102.12,10.100.102.1,48776,565,6,58,1,2026-08-13T16:44:39.030887
10.100.102.12,10.100.102.1,48776,544,6,58,1,2026-08-13T16:44:39.030911
10.100.102.12,10.100.102.1,48776,190,6,58,1,2026-08-13T16:44:39.030924
10.100.102.12,10.100.102.1,48776,171,6,58,1,2026-08-13T16:44:39.030935
10.100.102.12,10.100.102.1,48774,96,6,58,1,2026-08-13T16:44:39.030946
10.100.102.1,10.100.102.12,80,48783,6,58,1,2026-08-13T16:44:39.030957
10.100.102.12,10.100.102.1,48783,80,6,54,0,2026-08-13T16:44:39.030968
10.100.102.12,10.100.102.1,48774,366,6,58,1,2026-08-13T16:44:39.030979
10.100.102.12,10.100.102.1,48774,873,6,58,1,2026-08-13T16:44:39.030990
10.100.102.12,10.100.102.1,48776,701,6,58,1,2026-08-13T16:44:39.031001
10.100.102.12,10.100.102.1,48776,985,6,58,1,2026-08-13T16:44:39.031012
10.100.102.12,10.100.102.1,48776,404,6,58,1,2026-08-13T16:44:39.031035
10.100.102.12,10.100.102.1,48776,185,6,58,1,2026-08-13T16:44:39.031048
10.100.102.12,10.100.102.1,48776,339,6,58,1,2026-08-13T16:44:39.031059
10.100.102.12,10.100.102.1,48776,16,6,58,1,2026-08-13T16:44:39.031070
10.100.102.12,10.100.102.1,48776,425,6,58,1,2026-08-13T16:44:39.031081
10.100.102.12,10.100.102.1,48776,741,6,58,1,2026-08-13T16:44:39.031092
10.100.102.12,10.100.102.1,48776,579,6,58,1,2026-08-13T16:44:39.031108
10.100.102.12,10.100.102.1,48776,617,6,58,1,2026-08-13T16:44:39.031120
10.100.102.12,10.100.102.1,48774,916,6,58,1,2026-08-13T16:44:39.031131
10.100.102.12,10.100.102.1,48776,838,6,58,1,2026-08-13T16:44:39.031142
10.100.102.12,10.100.102.1,48776,338,6,58,1,2026-08-13T16:44:39.031165
10.100.102.12,10.100.102.1,48776,355,6,58,1,2026-08-13T16:44:39.031195
10.100.102.12,10.100.102.1,48776,177,6,58,1,2026-08-13T16:44:39.031208
10.100.102.12,10.100.102.1,48776,752,6,58,1,2026-08-13T16:44:39.031219
10.100.102.12,10.100.102.1,48776,684,6,58,1,2026-08-13T16:44:39.031230
10.100.102.12,10.100.102.1,48776,327,6,58,1,2026-08-13T16:44:39.031241
10.100.102.12,10.100.102.1,48776,753,6,58,1,2026-08-13T16:44:39.031251
10.100.102.12,10.100.102.1,48776,201,6,58,1,2026-08-13T16:44:39.031262
10.100.102.12,10.100.102.1,48776,873,6,58,1,2026-08-13T16:44:39.031273
10.100.102.12,10.100.102.1,48776,366,6,58,1,2026-08-13T16:44:39.031284
10.100.102.12,10.100.102.1,48776,96,6,58,1,2026-08-13T16:44:39.031311
10.100.102.12,10.100.102.1,48776,916,6,58,1,2026-08-13T16:44:39.031324
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:39.031335
93.123.102.190,10.100.102.12,443,60907,6,264,0,2026-08-13T16:44:39.031347
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:39.031358
93.123.102.190,10.100.102.12,443,60907,6,529,0,2026-08-13T16:44:39.031375
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:39.031388
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:39.031399
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:39.031410
93.123.102.190,10.100.102.12,443,60907,6,489,0,2026-08-13T16:44:39.031421
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:39.031445
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:39.031457
93.123.102.190,10.100.102.12,443,60907,6,866,0,2026-08-13T16:44:39.031469
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:39.031480
31.13.86.51,10.100.102.12,443,62137,17,90,0,2026-08-13T16:44:39.031492
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:40.030597
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:40.030630
93.123.102.190,10.100.102.12,443,60907,6,264,0,2026-08-13T16:44:40.030664
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:40.030699
93.123.102.190,10.100.102.12,443,60907,6,867,0,2026-08-13T16:44:40.030712
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:40.030766
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:40.030780
93.123.102.190,10.100.102.12,443,60907,6,419,0,2026-08-13T16:44:40.030815
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:40.030839
93.123.102.190,10.100.102.12,443,60907,6,489,0,2026-08-13T16:44:40.030853
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:40.030865
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:40.030877
93.123.102.190,10.100.102.12,443,60907,6,263,0,2026-08-13T16:44:40.030889
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:40.030900
17.253.73.13,10.100.102.12,443,55093,17,77,0,2026-08-13T16:44:40.030911
17.253.73.13,10.100.102.12,443,55093,17,110,0,2026-08-13T16:44:40.030962
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:40.030976
10.100.102.12,10.100.102.1,35607,53,17,75,0,2026-08-13T16:44:40.030988
10.100.102.12,10.100.102.1,46450,53,17,75,0,2026-08-13T16:44:40.030999
10.100.102.1,10.100.102.12,53,35607,17,125,0,2026-08-13T16:44:40.031010
10.100.102.1,10.100.102.12,53,46450,17,91,0,2026-08-13T16:44:40.031039
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:40.031053
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:40.031065
10.100.102.12,142.250.75.206,58785,443,17,118,0,2026-08-13T16:44:40.031077
142.250.75.206,10.100.102.12,443,58785,17,82,0,2026-08-13T16:44:40.031088
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:40.031114
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:40.031127
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:40.031138
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:40.031150
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:40.031161
10.100.102.12,10.100.102.1,39194,53,17,75,0,2026-08-13T16:44:40.031172
10.100.102.12,10.100.102.1,54181,53,17,75,0,2026-08-13T16:44:40.031190
10.100.102.1,10.100.102.12,53,39194,17,132,0,2026-08-13T16:44:40.031203
10.100.102.1,10.100.102.12,53,54181,17,91,0,2026-08-13T16:44:40.031214
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:40.031226
10.100.102.12,142.250.75.99,63052,443,17,1292,0,2026-08-13T16:44:40.031250
10.100.102.12,142.250.75.99,63052,443,17,1292,0,2026-08-13T16:44:40.031263
10.100.102.12,142.250.75.99,63052,443,17,117,0,2026-08-13T16:44:40.031274
10.100.102.12,142.250.75.99,63052,443,17,716,0,2026-08-13T16:44:40.031285
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:40.031297
142.250.75.99,10.100.102.12,443,63052,17,82,0,2026-08-13T16:44:40.031308
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:40.031319
142.250.75.99,10.100.102.12,443,63052,17,1292,0,2026-08-13T16:44:40.031330
142.250.75.206,10.100.102.12,443,58785,17,315,0,2026-08-13T16:44:40.031342
142.250.75.206,10.100.102.12,443,58785,17,986,0,2026-08-13T16:44:40.031357
142.250.75.206,10.100.102.12,443,58785,17,67,0,2026-08-13T16:44:40.031382
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:40.031394
10.100.102.12,142.250.75.206,58785,443,17,120,0,2026-08-13T16:44:40.031406
10.100.102.12,142.250.75.206,58785,443,17,73,0,2026-08-13T16:44:40.031417
10.100.102.12,142.250.75.99,63052,443,17,1292,0,2026-08-13T16:44:40.031428
142.250.75.206,10.100.102.12,443,58785,17,162,0,2026-08-13T16:44:40.031476
10.100.102.12,142.250.75.206,58785,443,17,75,0,2026-08-13T16:44:40.031488
142.250.75.99,10.100.102.12,443,63052,17,1292,0,2026-08-13T16:44:40.031499
10.100.102.12,142.250.75.99,63052,443,17,1292,0,2026-08-13T16:44:40.031510
142.250.75.99,10.100.102.12,443,63052,17,1292,0,2026-08-13T16:44:40.031521
31.13.86.51,10.100.102.12,443,62137,17,90,0,2026-08-13T16:44:40.031602
10.100.102.12,142.250.75.99,63052,443,17,1292,0,2026-08-13T16:44:41.030968
142.250.75.99,10.100.102.12,443,63052,17,1292,0,2026-08-13T16:44:41.031012
142.250.75.99,10.100.102.12,443,63052,17,1292,0,2026-08-13T16:44:41.031025
142.250.75.99,10.100.102.12,443,63052,17,333,0,2026-08-13T16:44:41.031035
142.250.75.99,10.100.102.12,443,63052,17,986,0,2026-08-13T16:44:41.031046
142.250.75.99,10.100.102.12,443,63052,17,67,0,2026-08-13T16:44:41.031055
10.100.102.12,142.250.75.99,63052,443,17,120,0,2026-08-13T16:44:41.031065
10.100.102.12,142.250.75.99,63052,443,17,73,0,2026-08-13T16:44:41.031093
142.250.75.99,10.100.102.12,443,63052,17,64,0,2026-08-13T16:44:41.031103
10.100.102.12,142.250.75.99,63052,443,17,115,0,2026-08-13T16:44:41.031151
142.250.75.99,10.100.102.12,443,63052,17,162,0,2026-08-13T16:44:41.031162
10.100.102.12,142.250.75.99,63052,443,17,73,0,2026-08-13T16:44:41.031171
142.250.75.99,10.100.102.12,443,63052,17,570,0,2026-08-13T16:44:41.031181
142.250.75.99,10.100.102.12,443,63052,17,64,0,2026-08-13T16:44:41.031190
10.100.102.12,142.250.75.99,63052,443,17,77,0,2026-08-13T16:44:41.031199
142.250.75.99,10.100.102.12,443,63052,17,67,0,2026-08-13T16:44:41.031208
10.100.102.12,142.250.75.206,58785,443,17,1288,0,2026-08-13T16:44:41.031227
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.031238
10.100.102.12,142.250.75.206,58785,443,17,941,0,2026-08-13T16:44:41.031247
10.100.102.12,142.250.75.206,58785,443,17,117,0,2026-08-13T16:44:41.031266
10.100.102.12,142.250.75.206,58785,443,17,227,0,2026-08-13T16:44:41.031276
10.100.102.12,142.250.75.206,58785,443,17,230,0,2026-08-13T16:44:41.031286
10.100.102.12,142.250.75.206,58785,443,17,230,0,2026-08-13T16:44:41.031295
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.031304
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.031314
142.250.75.206,10.100.102.12,443,58785,17,69,0,2026-08-13T16:44:41.031323
142.250.75.206,10.100.102.12,443,58785,17,67,0,2026-08-13T16:44:41.031332
142.250.75.206,10.100.102.12,443,58785,17,70,0,2026-08-13T16:44:41.031341
10.100.102.12,142.250.75.206,58785,443,17,73,0,2026-08-13T16:44:41.031351
142.250.75.206,10.100.102.12,443,58785,17,70,0,2026-08-13T16:44:41.031368
10.100.102.12,142.250.75.206,58785,443,17,74,0,2026-08-13T16:44:41.031378
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:41.031388
142.250.75.206,10.100.102.12,443,58785,17,1018,0,2026-08-13T16:44:41.031397
142.250.75.206,10.100.102.12,443,58785,17,1288,0,2026-08-13T16:44:41.031406
142.250.75.206,10.100.102.12,443,58785,17,1288,0,2026-08-13T16:44:41.031415
142.250.75.206,10.100.102.12,443,58785,17,141,0,2026-08-13T16:44:41.031429
10.100.102.12,142.250.75.206,58785,443,17,75,0,2026-08-13T16:44:41.031440
10.100.102.12,142.250.75.206,58785,443,17,75,0,2026-08-13T16:44:41.031449
10.100.102.12,142.250.75.206,58785,443,17,77,0,2026-08-13T16:44:41.031458
93.123.102.190,10.100.102.12,443,60907,6,264,0,2026-08-13T16:44:41.031476
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:41.031486
10.100.102.12,142.250.75.206,58785,443,17,74,0,2026-08-13T16:44:41.031496
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:41.031505
142.250.75.206,10.100.102.12,443,58785,17,187,0,2026-08-13T16:44:41.031514
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:41.031524
142.250.75.206,10.100.102.12,443,58785,17,665,0,2026-08-13T16:44:41.031533
142.250.75.206,10.100.102.12,443,58785,17,1288,0,2026-08-13T16:44:41.031542
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:41.031551
142.250.75.206,10.100.102.12,443,58785,17,76,0,2026-08-13T16:44:41.031564
142.250.75.206,10.100.102.12,443,58785,17,225,0,2026-08-13T16:44:41.031582
10.100.102.12,142.250.75.206,58785,443,17,77,0,2026-08-13T16:44:41.031593
10.100.102.12,142.250.75.206,58785,443,17,75,0,2026-08-13T16:44:41.031633
10.100.102.12,142.250.75.206,58785,443,17,77,0,2026-08-13T16:44:41.031648
10.100.102.12,142.250.75.206,58785,443,17,75,0,2026-08-13T16:44:41.031659
10.100.102.12,142.250.75.206,58785,443,17,73,0,2026-08-13T16:44:41.031670
10.100.102.12,142.250.75.206,58785,443,17,73,0,2026-08-13T16:44:41.031680
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.031689
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:41.031699
10.100.102.12,142.250.75.206,58785,443,17,75,0,2026-08-13T16:44:41.031708
10.100.102.12,142.250.75.206,58785,443,17,73,0,2026-08-13T16:44:41.031733
142.250.75.206,10.100.102.12,443,58785,17,998,0,2026-08-13T16:44:41.031749
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:41.031759
142.250.75.206,10.100.102.12,443,58785,17,1288,0,2026-08-13T16:44:41.031769
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:41.031778
142.250.75.206,10.100.102.12,443,58785,17,928,0,2026-08-13T16:44:41.031787
142.250.75.206,10.100.102.12,443,58785,17,168,0,2026-08-13T16:44:41.031797
10.100.102.12,142.250.75.206,58785,443,17,79,0,2026-08-13T16:44:41.031807
10.100.102.12,142.250.75.206,58785,443,17,73,0,2026-08-13T16:44:41.031816
10.100.102.12,142.250.75.206,58785,443,17,73,0,2026-08-13T16:44:41.031826
142.250.75.206,10.100.102.12,443,58785,17,997,0,2026-08-13T16:44:41.031846
10.100.102.12,142.250.75.206,58785,443,17,77,0,2026-08-13T16:44:41.031857
142.250.75.206,10.100.102.12,443,58785,17,1288,0,2026-08-13T16:44:41.031867
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:41.031876
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:41.031900
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:41.031910
142.250.75.206,10.100.102.12,443,58785,17,1292,0,2026-08-13T16:44:41.031919
142.250.75.206,10.100.102.12,443,58785,17,1192,0,2026-08-13T16:44:41.031935
10.100.102.12,142.250.75.206,58785,443,17,73,0,2026-08-13T16:44:41.031944
10.100.102.12,142.250.75.206,58785,443,17,73,0,2026-08-13T16:44:41.031954
10.100.102.12,142.250.75.206,58785,443,17,73,0,2026-08-13T16:44:41.031978
142.250.75.206,10.100.102.12,443,58785,17,66,0,2026-08-13T16:44:41.031989
10.100.102.12,4.150.223.107,61369,443,6,179,0,2026-08-13T16:44:41.031999
10.100.102.12,4.150.223.107,61369,443,6,105,0,2026-08-13T16:44:41.032009
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:41.032018
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:41.032027
10.100.102.12,4.150.223.107,61369,443,6,283,0,2026-08-13T16:44:41.032036
10.100.102.12,142.250.75.206,58785,443,17,1288,0,2026-08-13T16:44:41.032046
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032055
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032064
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032084
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032094
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032104
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032130
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032141
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032150
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032159
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032168
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032177
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032187
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032211
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032221
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032231
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032240
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032249
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032262
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032273
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032282
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032320
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032334
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032366
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032377
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032387
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032397
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032406
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032416
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032425
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032434
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032443
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032460
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032482
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032493
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032502
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032511
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032521
142.250.75.206,10.100.102.12,443,58785,17,69,0,2026-08-13T16:44:41.032530
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.032540
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.032549
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.032559
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.032568
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.032588
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.032599
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.032629
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.032644
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032654
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032663
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032673
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032692
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032702
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032711
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032737
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032765
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032775
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032784
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032793
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032802
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032813
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032823
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032836
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032847
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032867
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032877
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032886
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032895
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032905
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032914
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032923
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032931
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032941
10.100.102.12,142.250.75.206,58785,443,17,1292,0,2026-08-13T16:44:41.032950
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.032970
142.250.75.206,10.100.102.12,443,58785,17,66,0,2026-08-13T16:44:41.032983
142.250.75.206,10.100.102.12,443,58785,17,65,0,2026-08-13T16:44:41.032997
